ANO_EMISSAO,MES_MISSAO,UF,MUNICIPIO,STATUS_REGISTRO,ESPECIE_ARMA,MARCA_ARMA,CALIBRE_ARMA,SEXO,CATEGORIA,TOTAL
2024,2,SC,SÃO BENTO DO SUL,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,2,SC,SÃO CARLOS,Ativo/Válido,Carabina,ROSSI (AMADEO ROSSI S.A.),.357 Mag,M,Cidadão,1
2024,2,SC,SÃO DOMINGOS,Ativo/Válido,Carabina,ROSSI (AMADEO ROSSI S.A.),.357 Mag,M,Cidadão,1
2024,2,SC,SÃO FRANCISCO DO SUL,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,2
2024,2,SC,SÃO JOSÉ,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Cidadão,1
2024,2,SC,SÃO JOSÉ,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,2,SC,SÃO LOURENÇO DO OESTE,Ativo/Válido,Espingarda,BOITO (E.R. AMANTINO & CIA),36,M,Cidadão,1
2024,2,SC,SÃO LOURENÇO DO OESTE,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Cidadão,1
2024,2,SC,TAIÓ,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,M,Cidadão,1
2024,2,SC,TANGARÁ,Ativo/Válido,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),12,M,Cidadão,1
2024,2,SC,TREZE TÍLIAS,Ativo/Válido,Carabina,ROSSI (AMADEO ROSSI S.A.),.357 Mag,M,Cidadão,1
2024,2,SC,TREZE TÍLIAS,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,F,Cidadão,1
2024,2,SC,TREZE TÍLIAS,Ativo/Válido,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,M,Cidadão,2
2024,2,SC,TURVO,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,2,SC,VARGEM BONITA,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,2,SC,VARGEÃO,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,M,Cidadão,1
2024,2,SC,VIDEIRA,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,2
2024,2,SC,VIDEIRA,Ativo/Válido,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,M,Cidadão,1
2024,2,SC,XANXERÊ,Ativo/Válido,Espingarda,BOITO (E.R. AMANTINO & CIA),12,M,Cidadão,1
2024,2,SC,XANXERÊ,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),.22 LR,F,Cidadão,1
2024,2,SC,XANXERÊ,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,2,SC,XANXERÊ,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,M,Cidadão,2
2024,2,SC,XAXIM,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,2
2024,2,SC,XAXIM,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,M,Cidadão,2
2024,2,SC,ZORTÉA,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,M,Cidadão,2
2024,2,SC,ÁGUA DOCE,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,2,SE,AMPARO DE SÃO FRANCISCO,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,2
2024,2,SE,ARACAJU,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Cidadão,1
2024,2,SE,ARACAJU,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,2,SE,ARACAJU,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,9 mm,M,Cidadão,1
2024,2,SE,MOITA BONITA,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,2,SE,POÇO REDONDO,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,2,SE,POÇO VERDE,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,2,SP,AGUAÍ,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,2,SP,AMERICANA,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Cidadão,1
2024,2,SP,ANDRADINA,Ativo/Válido,Carabina,ROSSI (AMADEO ROSSI S.A.),.38 SPL,M,Cidadão,1
2024,2,SP,ANDRADINA,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.357 Mag,M,Servidor Público(Porte por prerrogativa de função),1
2024,2,SP,APIAÍ,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Servidor Público(Porte por prerrogativa de função),1
2024,2,SP,ARAÇATUBA,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,2,SP,ARAÇATUBA,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Servidor Público(Porte por prerrogativa de função),3
2024,2,SP,ARAÇATUBA,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,M,Servidor Público(Porte por prerrogativa de função),1
2024,2,SP,ASSIS,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Cidadão,1
2024,2,SP,AVARÉ,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Cidadão,1
2024,2,SP,BAURU,Ativo/Válido,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),12,M,Cidadão,1
2024,2,SP,BRAGANÇA PAULISTA,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Cidadão,1
2024,2,SP,BRAGANÇA PAULISTA,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,3
2024,2,SP,CACONDE,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Cidadão,1
2024,2,SP,CAMPINAS,Ativo/Válido,Espingarda,Aksa Arms,12,M,Cidadão,1
2024,2,SP,CAMPINAS,Ativo/Válido,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),12,M,Cidadão,2
2024,2,SP,CAMPINAS,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Cidadão,5
2024,2,SP,CAMPINAS,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,F,Cidadão,1
2024,2,SP,CAMPINAS,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,F,Servidor Público(Porte por prerrogativa de função),1
2024,2,SP,CAMPINAS,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,8
2024,2,SP,CAMPINAS,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Servidor Público(Porte por prerrogativa de função),1
2024,2,SP,CAMPINAS,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,F,Servidor Público(Porte por prerrogativa de função),1
2024,2,SP,CAMPINAS,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,M,Cidadão,2
2024,2,SP,CAMPINAS,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,M,Servidor Público(Porte por prerrogativa de função),1
2024,2,SP,CAMPINAS,Ativo/Válido,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 MAGNUM,M,Cidadão,1
2024,2,SP,CAMPO LIMPO PAULISTA,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Cidadão,1
2024,2,SP,CAPELA DO ALTO,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Servidor Público(Porte por prerrogativa de função),1
2024,2,SP,CARAGUATATUBA,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,9 mm,M,Servidor Público(Porte por prerrogativa de função),1
2024,2,SP,CARAGUATATUBA,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,M,Servidor Público(Porte por prerrogativa de função),1
2024,2,SP,CARAPICUÍBA,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,F,Servidor Público(Porte por prerrogativa de função),1
2024,2,SP,CARAPICUÍBA,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Servidor Público(Porte por prerrogativa de função),1
2024,2,SP,CRUZEIRO,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Cidadão,1
2024,2,SP,CRUZEIRO,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,2,SP,CÂNDIDO MOTA,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Cidadão,1
2024,2,SP,EMBAÚBA,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Servidor Público(Porte por prerrogativa de função),1
2024,2,SP,FERNANDO PRESTES,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Cidadão,1
2024,2,SP,FRANCA,Ativo/Válido,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),12,M,Cidadão,1
2024,2,SP,FRANCA,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Cidadão,4
2024,2,SP,FRANCA,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Servidor Público(Porte por prerrogativa de função),1
2024,2,SP,FRANCA,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,F,Cidadão,1
2024,2,SP,FRANCA,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,3
2024,2,SP,GUARATINGUETÁ,Ativo/Válido,Espingarda,BOITO (E.R. AMANTINO & CIA),20,M,Cidadão,1
2024,2,SP,GUARULHOS,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Servidor Público(Porte por prerrogativa de função),1
2024,2,SP,GUAÍRA,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Servidor Público(Porte por prerrogativa de função),1
2024,2,SP,HORTOLÂNDIA,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Cidadão,1
2024,2,SP,HORTOLÂNDIA,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,F,Cidadão,1
2024,2,SP,HORTOLÂNDIA,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,M,Cidadão,1
2024,2,SP,IBIRAREMA,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Cidadão,1
2024,2,SP,IEPÊ,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,M,Cidadão,1
2024,2,SP,INDAIATUBA,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Cidadão,1
2024,2,SP,IRACEMÁPOLIS,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,F,Cidadão,1
2024,2,SP,ITATIBA,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Cidadão,1
2024,2,SP,ITATIBA,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,2,SP,ITU,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,M,Cidadão,1
2024,2,SP,JABOTICABAL,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,2,SP,JARINU,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Cidadão,1
2024,2,SP,JUNDIAÍ,Ativo/Válido,Carabina,ROSSI (AMADEO ROSSI S.A.),.38,M,Servidor Público(Porte por prerrogativa de função),1
2024,2,SP,JUNDIAÍ,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Cidadão,4
2024,2,SP,JUNDIAÍ,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,M,Cidadão,1
2024,2,SP,LAVRINHAS,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,2,SP,LINS,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Cidadão,1
2024,2,SP,MOCOCA,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Cidadão,1
2024,2,SP,MOGI GUAÇU,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Servidor Público(Porte por prerrogativa de função),1
2024,2,SP,MOGI GUAÇU,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,M,Servidor Público(Porte por prerrogativa de função),1
2024,2,SP,MONTE ALTO,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Servidor Público(Porte por prerrogativa de função),1
2024,2,SP,MORRO AGUDO,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,2,SP,NAZARÉ PAULISTA,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,2,SP,NOVA ALIANÇA,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Servidor Público(Porte por prerrogativa de função),1
2024,2,SP,OURINHOS,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,M,Servidor Público(Porte por prerrogativa de função),2
2024,2,SP,PALMARES PAULISTA,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Servidor Público(Porte por prerrogativa de função),1
2024,2,SP,PALMITAL,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,2,SP,PAULÍNIA,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Cidadão,5
2024,2,SP,PAULÍNIA,Ativo/Válido,Pistola,SMITH & WESSON,.380 ACP,M,Cidadão,1
2024,2,SP,PEDREIRA,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,2,SP,PENÁPOLIS,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,F,Cidadão,1
2024,2,SP,PENÁPOLIS,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),.380 ACP,M,Cidadão,1
2024,2,SP,PERUÍBE,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Servidor Público(Porte por prerrogativa de função),2
2024,2,SP,PINDAMONHANGABA,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Cidadão,1
2024,2,SP,PINHALZINHO,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,2,SP,PIRACICABA,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Cidadão,2
2024,2,SP,PIRACICABA,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Servidor Público(Porte por prerrogativa de função),1
2024,2,SP,PRAIA GRANDE,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Servidor Público(Porte por prerrogativa de função),3
2024,2,SP,PRESIDENTE PRUDENTE,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,M,Cidadão,1
2024,2,SP,PRESIDENTE PRUDENTE,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,M,Servidor Público(Porte por prerrogativa de função),1
2024,2,SP,PRESIDENTE PRUDENTE,Cancelado,Revolver,TAURUS ARMAS S.A.,.38 SPL,M,Servidor Público(Porte por prerrogativa de função),2
2024,2,SP,PRESIDENTE VENCESLAU,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.40 S&W,M,Servidor Público(Porte por prerrogativa de função),1
2024,2,SP,RIBEIRÃO PRETO,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Cidadão,1
2024,2,SP,RIBEIRÃO PRETO,Ativo/Válido,Pistola,"RUGER (STURM, RUGER & CO., INC.)",380AUTO,M,Cidadão,1
2024,2,SP,RIBEIRÃO PRETO,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,2,SP,RIBEIRÃO PRETO,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38,M,Servidor Público(Porte por prerrogativa de função),1
2024,2,SP,SALTO,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Servidor Público(Porte por prerrogativa de função),1
2024,2,SP,SANTA CRUZ DO RIO PARDO,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,F,Cidadão,1
2024,2,SP,SANTA RITA DO PASSA QUATRO,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,2,SP,SANTO ANTÔNIO DE POSSE,Ativo/Válido,Espingarda,KHAN ARMS,12,M,Cidadão,1
2024,2,SP,SERRA AZUL,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,F,Servidor Público(Porte por prerrogativa de função),1
2024,2,SP,SEVERÍNIA,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,2,SP,SOROCABA,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,2,SP,SOROCABA,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Servidor Público(Porte por prerrogativa de função),1
2024,2,SP,SOROCABA,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,F,Servidor Público(Porte por prerrogativa de função),1
2024,2,SP,SOROCABA,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,M,Servidor Público(Porte por prerrogativa de função),1
2024,2,SP,SUMARÉ,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Cidadão,1
2024,2,SP,SUMARÉ,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,2,SP,SUMARÉ,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38,M,Cidadão,1
2024,2,SP,SÃO JOSÉ DO RIO PRETO,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,M,Servidor Público(Porte por prerrogativa de função),1
2024,2,SP,SÃO JOSÉ DOS CAMPOS,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Cidadão,1
2024,2,SP,SÃO JOSÉ DOS CAMPOS,Ativo/Válido,Pistola,IMBEL,380,M,Cidadão,1
2024,2,SP,SÃO JOSÉ DOS CAMPOS,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,380,M,Cidadão,1
2024,2,SP,SÃO JOSÉ DOS CAMPOS,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,9 mm,M,Servidor Público(Porte por prerrogativa de função),1
2024,2,SP,SÃO PAULO,Ativo/Válido,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),12,M,Servidor Público(Porte por prerrogativa de função),1
2024,2,SP,SÃO PAULO,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Cidadão,1
2024,2,SP,SÃO PAULO,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Servidor Público(Porte por prerrogativa de função),1
2024,2,SP,SÃO PAULO,Ativo/Válido,Revolver,ROSSI (AMADEO ROSSI S.A.),.38 SPL,M,Cidadão,1
2024,2,SP,SÃO PAULO,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,M,Servidor Público(Porte por prerrogativa de função),1
2024,2,SP,SÃO PEDRO,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,F,Cidadão,1
2024,2,SP,SÃO SIMÃO,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,M,Servidor Público(Porte por prerrogativa de função),1
2024,2,SP,TABAPUÃ,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Servidor Público(Porte por prerrogativa de função),1
2024,2,SP,TAQUARITINGA,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Servidor Público(Porte por prerrogativa de função),1
2024,2,SP,TAUBATÉ,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Servidor Público(Porte por prerrogativa de função),2
2024,2,SP,VALINHOS,Ativo/Válido,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),12,M,Cidadão,1
2024,2,SP,VALINHOS,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,2,SP,VINHEDO,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Cidadão,2
2024,2,TO,PORTO NACIONAL,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,M,Servidor Público(Porte por prerrogativa de função),1
2024,2,TO,SÃO SALVADOR DO TOCANTINS,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,2,TO,TOCANTÍNIA,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Servidor Público(Porte por prerrogativa de função),1
2024,3,AC,CRUZEIRO DO SUL,Ativo/Válido,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),32,M,Caçador de Subsistência,1
2024,3,AC,CRUZEIRO DO SUL,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Cidadão,1
2024,3,AC,FEIJÓ,Ativo/Válido,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),20,M,Caçador de Subsistência,1
2024,3,AC,FEIJÓ,Ativo/Válido,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),28,F,Caçador de Subsistência,1
2024,3,AC,FEIJÓ,Ativo/Válido,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),32,M,Caçador de Subsistência,1
2024,3,AC,FEIJÓ,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,3,AC,MÂNCIO LIMA,Ativo/Válido,Espingarda,BOITO (E.R. AMANTINO & CIA),32,F,Caçador de Subsistência,1
2024,3,AC,MÂNCIO LIMA,Ativo/Válido,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),28,F,Caçador de Subsistência,1
2024,3,AC,MÂNCIO LIMA,Ativo/Válido,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,M,Cidadão,1
2024,3,AC,RIO BRANCO,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Cidadão,2
2024,3,AC,RIO BRANCO,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,3
2024,3,AC,SANTA ROSA DO PURUS,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,3,AC,SENA MADUREIRA,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,3,AL,ARAPIRACA,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,3,AL,CRAÍBAS,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,3,AL,JUNQUEIRO,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Cidadão,1
2024,3,AL,MATRIZ DE CAMARAGIBE,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,3
2024,3,AL,PALMEIRA DOS ÍNDIOS,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,F,Servidor Público(Porte por prerrogativa de função),1
2024,3,AL,SÃO SEBASTIÃO,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,F,Servidor Público(Porte por prerrogativa de função),1
2024,3,AL,UNIÃO DOS PALMARES,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,3,AM,BOCA DO ACRE,Ativo/Válido,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,F,Cidadão,1
2024,3,AM,CANUTAMA,Ativo/Válido,Carabina,ROSSI (AMADEO ROSSI S.A.),.357 Mag,M,Cidadão,1
2024,3,AM,IRANDUBA,Ativo/Válido,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),12,M,Cidadão,1
2024,3,AM,ITACOATIARA,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Cidadão,1
2024,3,AM,LÁBREA,Ativo/Válido,Espingarda,BOITO (E.R. AMANTINO & CIA),28,M,Cidadão,1
2024,3,AM,MANACAPURU,Ativo/Válido,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),32,M,Cidadão,1
2024,3,AM,MANAUS,Ativo/Válido,Carabina,ROSSI (AMADEO ROSSI S.A.),357,M,Cidadão,1
2024,3,AM,MANAUS,Ativo/Válido,Carabina,ROSSI (AMADEO ROSSI S.A.),.38 SPL,M,Cidadão,1
2024,3,AM,MANAUS,Ativo/Válido,Espingarda,BOITO (E.R. AMANTINO & CIA),12,M,Cidadão,1
2024,3,AM,MANAUS,Ativo/Válido,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),12,M,Cidadão,2
2024,3,AM,MANAUS,Ativo/Válido,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),20,M,Cidadão,1
2024,3,AM,MANAUS,Ativo/Válido,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),28,M,Cidadão,1
2024,3,AM,MANAUS,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,F,Cidadão,1
2024,3,AM,MANAUS,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Cidadão,11
2024,3,AM,MANAUS,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Servidor Público(Porte por prerrogativa de função),1
2024,3,AM,MANAUS,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,F,Cidadão,2
2024,3,AM,MANAUS,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,28
2024,3,AM,MANAUS,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,F,Cidadão,2
2024,3,AM,MANAUS,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,M,Cidadão,7
2024,3,AM,MANAUS,Ativo/Válido,Revolver,TAURUS ARMAS S.A.,.38 SPL,M,Servidor Público(Porte por prerrogativa de função),1
2024,3,AP,MACAPÁ,Ativo/Válido,Pistola,GLOCK GMBH (ÁUSTRIA),380,M,Servidor Público(Porte por prerrogativa de função),2
2024,3,AP,MACAPÁ,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,3,BA,ALAGOINHAS,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,1
2024,3,BA,ANDARAÍ,Ativo/Válido,Pistola,TAURUS ARMAS S.A.,.380 ACP,M,Cidadão,2
